name,address1,address2,address3,borough_name,website,os_addressbase_uprn,borough_code,ward_2022_name,ward_2022_code,latitude,longitude,easting,northing,fme_feature_type.total_count
London Prop Hire ,Unit 38 Wimbledon Stadium Business Centre,Riverside Road,,Wandsworth,https://www.londonprophire.com,121051108,E09000032,Wandsworth Common,E05014027,51.432926,-0.18987123,525924.2956999997,171989.9458000008,114
Royal Academy of Dance,36 Battersea Square,,,Wandsworth,www.rad.org.uk,100023300146,E09000032,St Mary's,E05014018,51.47478257,-0.175028893,526840.0121999998,176670.00180000067,114
Royal Academy of Dance,188 York Road,,,Wandsworth,https://www.royalacademyofdance.org/about-us/venue-hire/,10095440680,E09000032,St Mary's,E05014018,51.46648,-0.17957425,526547.2993999999,175738.88209999911,114
Price Studios ,Office 215,250 York Road,Battersea,Wandsworth,https://www.pricestudios.co.uk/,100023300091,E09000032,St Mary's,E05014018,51.464687,-0.18223701,526367.3002000004,175534.90530000068,114
Tara Theatre,356 Garratt Ln,Earlsfield,,Wandsworth,https://taratheatre.com/venue-hire/studio/,121011012,E09000032,Wandle,E05014026,51.442176,-0.18845511,525997.2961999997,173020.97729999945,114
Chapel Room,Katherine Low Settlement,108 Battersea High Street,,Wandsworth,https://www.klsettlement.org.uk/room-hire/,100023585689,E09000032,St Mary's,E05014018,51.472019,-0.17375258,526936.3030000003,176364.89599999972,114
The Anthony Bridges Theatre,Putney Arts Theatre,Ravenna Rd, Putney,Wandsworth,https://putneyartstheatre.org.uk/venue-hire,100023314898,E09000032,West Putney,E05014030,51.461286,-0.2202468,523736.3633000003,175091.89939999953,114
bbodance,Ensign House,Battersea Reach,Juniper Drive,Wandsworth,https://bbo.dance/about-us/venue-hire/espinosa-studio,10070241972,E09000032,St Mary's,E05014018,51.465029,-0.18343274,526283.3027999997,175570.87590000033,114
Tara Theatre,356 Garratt Ln,,,Wandsworth,https://www.tara-arts.com/,121011012,E09000032,Wandle,E05014026,51.44228795,-0.189439175,525928.6031,173031.7366000004,114
Battersea Arts Centre,Lavender Hill,,,Wandsworth,https://www.bac.org.uk/,121015942,E09000032,Shaftesbury & Queenstown,E05014019,51.4656784,-0.162414822,527741.3687000005,175679.5044999998,114
Battersea Barge,Nine Elms Lane,,,Wandsworth,http://www.batterseabarge.com/bbevents/,10025500313,E09000032,Nine Elms,E05014015,51.48265903,-0.139325265,529297.1684999997,177608.27300000004,114
Theatre503,503 Battersea Park Rd,,,Wandsworth,https://theatre503.com/,10091845630,E09000032,St Mary's,E05014018,51.47244361,-0.167282835,527384.4341000002,176423.3378999997,114
Battersea Power Station Village Hall,188 Kirtling St,,,Wandsworth,https://www.bac.org.uk/content/40704/to_archive/consultation_sessions_circus_west_village_hall_battersea,10091874090,E09000032,Nine Elms,E05014015,51.48170708,-0.142272912,529095.1920999996,177497.21759999916,114
Putney Arts Theatre,Raven Rd, Putney,,Wandsworth,http://www.putneyartstheatre.org.uk/,100023314898,E09000032,West Putney,E05014030,51.46102652,-0.221703171,523635.89639999997,175060.58860000037,114
Above The Stag Theatre,72 Albert Embankment, Vauxhall,,Wandsworth,http://www.abovethestag.com/,200000453260,E09000032,Nine Elms,E05014015,51.48312519,-0.127382453,530125.0530000003,177681.24990000017,114
