name,address1,address2,address3,borough_name,website,os_addressbase_uprn,borough_code,ward_2022_name,ward_2022_code,latitude,longitude,easting,northing
Flow Dance London,1-3 Brixton Rd.,Kennington Business Park,Canterbury Court U,Lambeth,https://flowdance-london.co.uk,10090196810,E09000022,Myatt's Fields,E05014107,51.4804897,-0.109546045,531371.0113,177420.0019
The Place Theatre,17 Dukes Road,,,Camden,http://www.theplace.org.uk,5156460,E09000007,Bloomsbury,E05013653,51.52750935,-0.128401995,529928.0116,182615.0031
Trafalgar Studios (previously the Whitehall),14 Whitehall,,,Westminster,http://trafalgarentertainment.com,1.00023E+11,E09000033,St James's,E05013806,51.50663365,-0.127615185,530042.0124,180295.0018
The Albany,Douglas Way,,,Lewisham,http://www.thealbany.org.uk,1.00023E+11,E09000023,Deptford,E05013719,51.4778771,-0.027409247,537082.0081,177280.0036
Vaudeville Theatre,404 Strand,,,Westminster,https://www.nimaxtheatres.com/vaudeville-theatre/,10033544051,E09000033,St James's,E05013806,51.51034645,-0.122476552,530388.0119,180717.0027
Chat's Palace,42 Brooksby's Walk,,,Hackney,http://chatspalace.com,1.00023E+11,E09000012,King's Park,E05009379,51.55026393,-0.042683326,535806.0078,185301.0029
TripSpace Dance,"ARCH 339, ACTON MEWS",,,Hackney,http://www.tripspace.co.uk,1.00023E+11,E09000012,Haggerston,E05009375,51.53679364,-0.075864571,533545.0092,183742.001
Her Majesty's Theatre,57 Haymarket,,,Westminster,,1.00023E+11,E09000033,St James's,E05013806,51.50812453,-0.13200693,529733.0122,180453.0023
West London School of Dance,25 Bulwer Street,,,Hammersmith and Fulham,https://www.westlondonschoolofdance.co.uk,34039599,E09000013,Shepherd's Bush Green,E05013748,51.50548497,-0.223746535,523374.0105,180001.0004
Theatro Technis,26 Crowndale Road,,,Camden,http://www.theatrotechnis.com,5061419,E09000007,St Pancras & Somers Town,E05013669,51.53549592,-0.134678304,529470.0118,183492.0031
Questor's Theatre,12 Mattock Lane,,,Ealing,http://www.questors.org.uk,12084402,E09000009,Walpole,E05013541,51.51170889,-0.309656624,517396.0115,180552.0043
JW3 (Jewish Community Centre London),341-351 Finchley Road, London,,Camden,https://www.jw3.org.uk,5164899,E09000007,West Hampstead,E05013671,51.55083,-0.18448,525973.8383,185110.3209
Leicester Square Theatre,6 Leicester Place,,,Westminster,http://www.leicestersquaretheatre.com,1.00023E+11,E09000033,St James's,E05013806,51.5113401,-0.130073873,529858.0119,180814.0022
Tara Theatre,356 Garratt Lane,,,Wandsworth,https://www.tara-arts.com,121011012,E09000032,Wandle,E05014026,51.44217585,-0.188430425,525999.012,173021.003
The Tabernacle Trust,THE TABERNACLE 34-35,POWIS SQUARE,,Kensington and Chelsea,https://www.tabernaclew11.com,217070132,E09000020,Colville,E05009392,51.51696816,-0.201881407,524860.0126,181315.0026
Beck Theatre,89 Grange Road,,,Hillingdon,https://becktheatre.org.uk/Online/,10003001360,E09000017,Wood End,E05013582,51.5210498,-0.421800756,509592.0114,181417.0022
Rivoli Ballroom,350 Brockley Road,Crofton Park,,Lewisham,https://www.rivoliballroom.com,10090782761,E09000023,Crofton Park,E05013718,51.45526234,-0.037193751,536470.0135,174747.003
Courtyard Theatre,40 Pitfield Street,,,Hackney,http://www.thecourtyard.org.uk,1.00023E+11,E09000012,Hoxton East & Shoreditch,E05009377,51.52787925,-0.083377075,533050.0122,182737.0012
"Studio K, Richmond Fitness Club",Richmond Station Left,Kew Road,,Richmond upon Thames,http://www.studiokdance.co.uk,10024346023,E09000027,South Richmond,E05013786,51.46347521,-0.301706458,518072.0821,175201.0526
Theatre Deli,2 Finsbury Avenue,,,City of London,https://www.theatredeli.co.uk/,1.00023E+11,E09000001,Bishopsgate,E05009292,51.519961,-0.08487465,532969.1944,181853.7575
The Tramshed,41 Woolwich New Road,,,Greenwich,https://www.tramshed.org/,1.00023E+11,E09000011,Woolwich Arsenal,E05014092,51.489729,0.068609625,543712.1405,178781.9408
Greenwich Dance,The Nest,Cygnet Square,Thamesmead,Greenwich,https://greenwichdance.org.uk/,10010224639,E09000011,Charlton Village & Riverside,E05014075,51.480557,0.037748523,541598.2073,177701.9063
AMP Gallery,1 Acorn Parade,Peckham,,Southwark,https://amp-gallery.co.uk/,10000816466,E09000028,Nunhead & Queen's Road,E05011108,51.476408,-0.061743352,534702.2202,177052.9294
AMP Studios,897a Old Kent Rd,Peckham,,Lewisham,https://ampstudios.co.uk/,10094268757,E09000023,New Cross Gate,E05013728,51.47878,-0.054053272,535229.2188,177330.8669
Stanley Arts,12 South Norwood Hill,South Norwood,,Croydon,https://stanleyarts.org/venue-hire/,See notes,E09000008,South Norwood,E05011485,51.40014,-0.07514,533994.7711,168547.3935
Blue Elephant,59a Bethwin Rd,Camberwell,,Southwark,http://www.blueelephanttheatre.co.uk/,10090283293,E09000028,Camberwell Green,E05011096,51.480039,-0.098428876,532144.2297,177389.8713
Southbank Centre,Belvedere Road,London,,Lambeth,https://www.southbankcentre.co.uk/,10090198178,E09000022,Waterloo & South Bank,E05014118,51.505864,-0.11618744,530837.2473,180229.7639
20 Bedford Way,London,,,Camden,https://20bedfordway.com/performance/,5087943,E09000007,Bloomsbury,E05013653,51.522977,-0.12796482,529971.2352,182111.7779
Folklore Hoxton,186 Hackney Road,,,Tower Hamlets,https://www.folklorehoxton.com/,6005502,E09000030,Weavers,E05009335,51.530654,-0.072315085,533809.1607,183065.7382
London Coliseum,St Martin's Lane,,,Westminster,https://londoncoliseum.org/,1.00023E+11,E09000033,St James's,E05013806,51.509911,-0.12629557,530124.2521,180661.7896
New London Performing Arts Centre,76 St James Lane,Muswell Hill,,Haringey,www.nlpac.co.uk,10003973500,E09000014,Muswell Hill,E05013594,51.588142,-0.13965084,528976.2308,189337.6307
NW7 Hub,Mill hill Library,Hartley Avenue,,Barnet,https://www.nw7hub.org.uk,10094710274,E09000003,Mill Hill,E05013645,51.615382,-0.24309943,521737.3226,192189.5796
Silver Building (Projekt),60 Dock road,London,,Newham,http://thisisprojekt.com/silverbuilding,10008985422,E09000025,Royal Victoria,E05013923,51.504762,0.017112899,540091.1371,180353.824
Dilston Gallery,Southwark Park Rd,Southwark Park,,Southwark,https://southwarkparkgalleries.org/,2.00003E+11,E09000028,North Bermondsey,E05011106,51.491814,-0.054290569,535174.1987,178779.7975
Seven Dials Playhouse ,1A Tower St,London,,Camden,https://www.sevendialsplayhouse.co.uk/,5077305,E09000007,Holborn & Covent Garden,E05013662,51.513361,-0.12833025,529973.2482,181041.8207
East London Dance,The Talent House,3 Sugar House Lane,,Newham,https://www.eastlondondance.org/,See notes,E09000025,Stratford,E05013924,51.53189,-0.00886,538206.5341,183321.036
National Ballet,Mulryan Centre for Dance,"41 Hopewell Square, Leamouth Peninsul",,Tower Hamlets,www.ballet.org.uk,6721048,E09000030,Blackwall & Cubitt Town,E05009318,51.512769,0.006426868,539325.109,181223.7836
Studio 3 Arts ,Boundary Road,,,Barking and Dagenham,https://www.studio3arts.org.uk/ ,100053573,E09000002,Gascoigne,E05014061,51.530484,0.080289716,544394.1273,183336.8231
